,subject.id,word,value,order,last
32642,4353,JULY,12,4,False
32643,4353,AUGUST,7,5,False
32644,4353,SEPTEMBER,16,6,False
32645,4353,MAY,25,7,True
32646,4354,SEPTEMBER,16,1,False
32647,4354,JANUARY,14,2,False
32648,4354,MAY,25,3,False
32649,4354,FEBRUARY,2,4,False
32650,4354,OCTOBER,20,5,False
32651,4354,APRIL,18,6,False
32652,4354,MARCH,18,7,False
32653,4354,JUNE,14,8,False
32654,4354,AUGUST,7,9,False
32655,4354,DECEMBER,3,10,False
32656,4354,NOVEMBER,22,11,False
32657,4354,JULY,12,12,True
32658,4355,OCTOBER,20,1,False
32659,4355,JUNE,14,2,False
32660,4355,DECEMBER,3,3,False
32661,4355,SEPTEMBER,16,4,False
32662,4355,JANUARY,14,5,False
32663,4355,MARCH,18,6,False
32664,4355,MAY,25,7,True
32665,4356,OCTOBER,20,1,False
32666,4356,FEBRUARY,2,2,False
32667,4356,JULY,12,3,False
32668,4356,AUGUST,7,4,False
32669,4356,MAY,25,5,True
32670,4357,JANUARY,14,1,False
32671,4357,FEBRUARY,2,2,False
32672,4357,OCTOBER,20,3,False
32673,4357,APRIL,18,4,False
32674,4357,DECEMBER,3,5,False
32675,4357,AUGUST,7,6,False
32676,4357,SEPTEMBER,16,7,False
32677,4357,MARCH,18,8,False
32678,4357,MAY,25,9,True
32679,4358,APRIL,18,1,False
32680,4358,MAY,25,2,False
32681,4358,DECEMBER,3,3,False
32682,4358,SEPTEMBER,16,4,False
32683,4358,JUNE,14,5,False
32684,4358,AUGUST,7,6,False
32685,4358,JULY,12,7,False
32686,4358,JANUARY,14,8,False
32687,4358,OCTOBER,20,9,False
32688,4358,NOVEMBER,22,10,False
32689,4358,MARCH,18,11,False
32690,4358,FEBRUARY,2,12,True
32691,4359,JULY,12,1,False
32692,4359,OCTOBER,20,2,False
32693,4359,SEPTEMBER,16,3,False
32694,4359,APRIL,18,4,False
32695,4359,DECEMBER,3,5,False
32696,4359,JUNE,14,6,False
32697,4359,MARCH,18,7,False
32698,4359,AUGUST,7,8,False
32699,4359,MAY,25,9,True
32700,4360,NOVEMBER,22,1,False
32701,4360,JUNE,14,2,False
32702,4360,DECEMBER,3,3,False
32703,4360,SEPTEMBER,16,4,False
32704,4360,OCTOBER,20,5,False
32705,4360,JANUARY,14,6,False
32706,4360,MAY,25,7,True
32707,4361,MAY,25,1,False
32708,4361,JULY,12,2,False
32709,4361,JUNE,14,3,False
32710,4361,AUGUST,7,4,False
32711,4361,SEPTEMBER,16,5,False
32712,4361,OCTOBER,20,6,False
32713,4361,FEBRUARY,2,7,False
32714,4361,APRIL,18,8,False
32715,4361,JANUARY,14,9,False
32716,4361,MARCH,18,10,False
32717,4361,DECEMBER,3,11,False
32718,4361,NOVEMBER,22,12,True
32719,4362,OCTOBER,20,1,False
32720,4362,MAY,25,2,False
32721,4362,JULY,12,3,False
32722,4362,APRIL,18,4,False
32723,4362,JANUARY,14,5,False
32724,4362,AUGUST,7,6,False
32725,4362,SEPTEMBER,16,7,False
32726,4362,MARCH,18,8,False
32727,4362,JUNE,14,9,False
32728,4362,FEBRUARY,2,10,False
32729,4362,DECEMBER,3,11,False
32730,4362,NOVEMBER,22,12,True
32731,4363,JULY,12,1,False
32732,4363,MARCH,18,2,False
32733,4363,OCTOBER,20,3,False
32734,4363,SEPTEMBER,16,4,False
32735,4363,AUGUST,7,5,False
32736,4363,MAY,25,6,True
32737,4364,JUNE,14,1,False
32738,4364,MAY,25,2,False
32739,4364,SEPTEMBER,16,3,False
32740,4364,OCTOBER,20,4,False
32741,4364,JULY,12,5,False
32742,4364,DECEMBER,3,6,False
32743,4364,NOVEMBER,22,7,False
32744,4364,MARCH,18,8,False
32745,4364,AUGUST,7,9,False
32746,4364,JANUARY,14,10,False
32747,4364,APRIL,18,11,False
32748,4364,FEBRUARY,2,12,True
32749,4365,MARCH,18,1,False
32750,4365,MAY,25,2,False
32751,4365,OCTOBER,20,3,False
32752,4365,FEBRUARY,2,4,False
32753,4365,AUGUST,7,5,False
32754,4365,DECEMBER,3,6,False
32755,4365,JANUARY,14,7,False
32756,4365,JUNE,14,8,False
32757,4365,SEPTEMBER,16,9,False
32758,4365,JULY,12,10,False
32759,4365,APRIL,18,11,False
32760,4365,NOVEMBER,22,12,True
32761,4366,AUGUST,7,1,False
32762,4366,JULY,12,2,False
32763,4366,MARCH,18,3,False
32764,4366,JUNE,14,4,False
32765,4366,OCTOBER,20,5,True
32766,4367,SEPTEMBER,16,1,False
32767,4367,JUNE,14,2,False
32768,4367,FEBRUARY,2,3,False
32769,4367,APRIL,18,4,True
32770,4368,JULY,12,1,False
32771,4368,JANUARY,14,2,False
32772,4368,DECEMBER,3,3,False
32773,4368,SEPTEMBER,16,4,True
32774,4369,OCTOBER,20,1,False
32775,4369,MAY,25,2,False
32776,4369,JULY,12,3,False
32777,4369,AUGUST,7,4,False
32778,4369,MARCH,18,5,False
32779,4369,JANUARY,14,6,False
32780,4369,JUNE,14,7,False
32781,4369,SEPTEMBER,16,8,False
32782,4369,NOVEMBER,22,9,False
32783,4369,DECEMBER,3,10,False
32784,4369,FEBRUARY,2,11,False
32785,4369,APRIL,18,12,True
32786,4370,APRIL,18,1,False
32787,4370,NOVEMBER,22,2,False
32788,4370,SEPTEMBER,16,3,False
32789,4370,JULY,12,4,False
32790,4370,DECEMBER,3,5,False
32791,4370,AUGUST,7,6,False
32792,4370,JANUARY,14,7,False
32793,4370,FEBRUARY,2,8,False
32794,4370,JUNE,14,9,False
32795,4370,MARCH,18,10,False
32796,4370,MAY,25,11,True
32797,4371,JULY,12,1,False
32798,4371,DECEMBER,3,2,False
32799,4371,AUGUST,7,3,False
32800,4371,FEBRUARY,2,4,False
32801,4371,NOVEMBER,22,5,True
32802,4372,AUGUST,7,1,False
32803,4372,SEPTEMBER,16,2,False
32804,4372,MARCH,18,3,False
32805,4372,APRIL,18,4,True
32806,4373,JULY,12,1,False
32807,4373,JANUARY,14,2,False
32808,4373,AUGUST,7,3,False
32809,4373,OCTOBER,20,4,True
32810,4374,AUGUST,7,1,False
32811,4374,JANUARY,14,2,False
32812,4374,JUNE,14,3,False
32813,4374,JULY,12,4,False
32814,4374,APRIL,18,5,True
32815,4375,AUGUST,7,1,False
32816,4375,MAY,25,2,False
32817,4375,SEPTEMBER,16,3,False
32818,4375,FEBRUARY,2,4,False
32819,4375,NOVEMBER,22,5,False
32820,4375,JULY,12,6,False
32821,4375,JUNE,14,7,False
32822,4375,APRIL,18,8,False
32823,4375,JANUARY,14,9,False
32824,4375,MARCH,18,10,False
32825,4375,DECEMBER,3,11,False
32826,4375,OCTOBER,20,12,True
32827,4376,DECEMBER,3,1,False
32828,4376,SEPTEMBER,16,2,False
32829,4376,NOVEMBER,22,3,False
32830,4376,JANUARY,14,4,False
32831,4376,OCTOBER,20,5,False
32832,4376,MARCH,18,6,False
32833,4376,MAY,25,7,True
32834,4377,AUGUST,7,1,False
32835,4377,DECEMBER,3,2,False
32836,4377,FEBRUARY,2,3,False
32837,4377,JANUARY,14,4,True
32838,4378,JUNE,14,1,False
32839,4378,OCTOBER,20,2,False
32840,4378,NOVEMBER,22,3,False
32841,4378,DECEMBER,3,4,False
32842,4378,MARCH,18,5,False
32843,4378,FEBRUARY,2,6,False
32844,4378,APRIL,18,7,False
32845,4378,JULY,12,8,False
32846,4378,AUGUST,7,9,False
32847,4378,MAY,25,10,True
32848,4379,NOVEMBER,22,1,False
32849,4379,JANUARY,14,2,False
32850,4379,MAY,25,3,False
32851,4379,OCTOBER,20,4,False
32852,4379,AUGUST,7,5,False
32853,4379,DECEMBER,3,6,False
32854,4379,FEBRUARY,2,7,False
32855,4379,MARCH,18,8,False
32856,4379,APRIL,18,9,False
32857,4379,SEPTEMBER,16,10,False
32858,4379,JUNE,14,11,False
32859,4379,JULY,12,12,True
32860,4380,JULY,12,1,False
32861,4380,APRIL,18,2,False
32862,4380,MARCH,18,3,False
32863,4380,DECEMBER,3,4,False
32864,4380,JANUARY,14,5,False
32865,4380,MAY,25,6,True
32866,4381,JUNE,14,1,False
32867,4381,NOVEMBER,22,2,False
32868,4381,DECEMBER,3,3,False
32869,4381,MARCH,18,4,False
32870,4381,FEBRUARY,2,5,False
32871,4381,MAY,25,6,True
32872,4382,JUNE,14,1,False
32873,4382,JANUARY,14,2,False
32874,4382,DECEMBER,3,3,False
32875,4382,NOVEMBER,22,4,True
32876,4383,DECEMBER,3,1,False
32877,4383,MARCH,18,2,False
32878,4383,NOVEMBER,22,3,False
32879,4383,AUGUST,7,4,False
32880,4383,SEPTEMBER,16,5,False
32881,4383,APRIL,18,6,False
32882,4383,OCTOBER,20,7,False
32883,4383,JANUARY,14,8,False
32884,4383,JULY,12,9,False
32885,4383,JUNE,14,10,False
32886,4383,FEBRUARY,2,11,False
32887,4383,MAY,25,12,True
32888,4384,MAY,25,1,False
32889,4384,APRIL,18,2,False
32890,4384,DECEMBER,3,3,False
32891,4384,JUNE,14,4,False
32892,4384,JANUARY,14,5,False
32893,4384,AUGUST,7,6,False
32894,4384,FEBRUARY,2,7,False
32895,4384,SEPTEMBER,16,8,False
32896,4384,OCTOBER,20,9,False
32897,4384,MARCH,18,10,False
32898,4384,JULY,12,11,False
32899,4384,NOVEMBER,22,12,True
32900,4385,AUGUST,7,1,False
32901,4385,APRIL,18,2,False
32902,4385,JUNE,14,3,False
32903,4385,OCTOBER,20,4,True
32904,4386,JULY,12,1,False
32905,4386,AUGUST,7,2,False
32906,4386,OCTOBER,20,3,False
32907,4386,JANUARY,14,4,False
32908,4386,MARCH,18,5,False
32909,4386,NOVEMBER,22,6,True
32910,4387,JUNE,14,1,False
32911,4387,JANUARY,14,2,False
32912,4387,JULY,12,3,False
32913,4387,OCTOBER,20,4,True
32914,4388,FEBRUARY,2,1,False
32915,4388,OCTOBER,20,2,False
32916,4388,JUNE,14,3,False
32917,4388,MAY,25,4,True
32918,4389,DECEMBER,3,1,False
32919,4389,FEBRUARY,2,2,False
32920,4389,AUGUST,7,3,False
32921,4389,OCTOBER,20,4,True
32922,4390,MAY,25,1,False
32923,4390,OCTOBER,20,2,False
32924,4390,SEPTEMBER,16,3,False
32925,4390,MARCH,18,4,False
32926,4390,JANUARY,14,5,False
32927,4390,DECEMBER,3,6,False
32928,4390,APRIL,18,7,False
32929,4390,JULY,12,8,False
32930,4390,FEBRUARY,2,9,False
32931,4390,AUGUST,7,10,False
32932,4390,NOVEMBER,22,11,False
32933,4390,JUNE,14,12,True
32934,4391,MARCH,18,1,False
32935,4391,FEBRUARY,2,2,False
32936,4391,MAY,25,3,False
32937,4391,JANUARY,14,4,False
32938,4391,OCTOBER,20,5,False
32939,4391,NOVEMBER,22,6,False
32940,4391,JULY,12,7,False
32941,4391,SEPTEMBER,16,8,False
32942,4391,JUNE,14,9,False
32943,4391,AUGUST,7,10,False
32944,4391,APRIL,18,11,False
32945,4391,DECEMBER,3,12,True
32946,4392,APRIL,18,1,False
32947,4392,NOVEMBER,22,2,False
32948,4392,MAY,25,3,False
32949,4392,JANUARY,14,4,False
32950,4392,JULY,12,5,False
32951,4392,SEPTEMBER,16,6,False
32952,4392,JUNE,14,7,False
32953,4392,OCTOBER,20,8,False
32954,4392,MARCH,18,9,False
32955,4392,AUGUST,7,10,False
32956,4392,FEBRUARY,2,11,False
32957,4392,DECEMBER,3,12,True
32958,4393,AUGUST,7,1,False
32959,4393,MAY,25,2,False
32960,4393,SEPTEMBER,16,3,False
32961,4393,NOVEMBER,22,4,False
32962,4393,FEBRUARY,2,5,False
32963,4393,JULY,12,6,False
32964,4393,JANUARY,14,7,False
32965,4393,JUNE,14,8,False
32966,4393,OCTOBER,20,9,False
32967,4393,DECEMBER,3,10,False
32968,4393,APRIL,18,11,False
32969,4393,MARCH,18,12,True
32970,4394,APRIL,18,1,False
32971,4394,SEPTEMBER,16,2,False
32972,4394,AUGUST,7,3,False
32973,4394,JUNE,14,4,False
32974,4394,JANUARY,14,5,False
32975,4394,NOVEMBER,22,6,True
32976,4395,AUGUST,7,1,False
32977,4395,APRIL,18,2,False
32978,4395,JANUARY,14,3,False
32979,4395,NOVEMBER,22,4,True
32980,4396,AUGUST,7,1,False
32981,4396,MARCH,18,2,False
32982,4396,OCTOBER,20,3,False
32983,4396,NOVEMBER,22,4,True
32984,4397,NOVEMBER,22,1,False
32985,4397,APRIL,18,2,False
32986,4397,JUNE,14,3,False
32987,4397,MARCH,18,4,False
32988,4397,MAY,25,5,True
32989,4398,SEPTEMBER,16,1,False
32990,4398,MAY,25,2,False
32991,4398,AUGUST,7,3,False
32992,4398,JUNE,14,4,False
32993,4398,OCTOBER,20,5,False
32994,4398,FEBRUARY,2,6,False
32995,4398,APRIL,18,7,False
32996,4398,NOVEMBER,22,8,False
32997,4398,JANUARY,14,9,False
32998,4398,MARCH,18,10,False
32999,4398,DECEMBER,3,11,False
33000,4398,JULY,12,12,True
33001,4399,JANUARY,14,1,False
33002,4399,SEPTEMBER,16,2,False
33003,4399,OCTOBER,20,3,False
33004,4399,JULY,12,4,False
33005,4399,AUGUST,7,5,False
33006,4399,MAY,25,6,True
33007,4400,APRIL,18,1,False
33008,4400,SEPTEMBER,16,2,False
33009,4400,AUGUST,7,3,False
33010,4400,FEBRUARY,2,4,False
33011,4400,MAY,25,5,True
33012,4401,JANUARY,14,1,False
33013,4401,MARCH,18,2,False
33014,4401,MAY,25,3,False
33015,4401,AUGUST,7,4,False
33016,4401,JUNE,14,5,False
33017,4401,JULY,12,6,False
33018,4401,APRIL,18,7,False
33019,4401,NOVEMBER,22,8,False
33020,4401,OCTOBER,20,9,False
33021,4401,FEBRUARY,2,10,False
33022,4401,DECEMBER,3,11,False
33023,4401,SEPTEMBER,16,12,True
33024,4402,APRIL,18,1,False
33025,4402,AUGUST,7,2,False
33026,4402,MAY,25,3,False
33027,4402,DECEMBER,3,4,False
33028,4402,SEPTEMBER,16,5,False
33029,4402,JUNE,14,6,False
33030,4402,JANUARY,14,7,False
33031,4402,NOVEMBER,22,8,False
33032,4402,OCTOBER,20,9,False
33033,4402,MARCH,18,10,False
33034,4402,JULY,12,11,False
33035,4402,FEBRUARY,2,12,True
33036,4403,FEBRUARY,2,1,False
33037,4403,AUGUST,7,2,False
33038,4403,NOVEMBER,22,3,False
33039,4403,APRIL,18,4,False
33040,4403,JULY,12,5,False
33041,4403,DECEMBER,3,6,False
33042,4403,OCTOBER,20,7,False
33043,4403,JANUARY,14,8,False
33044,4403,MAY,25,9,True
33045,4404,DECEMBER,3,1,False
33046,4404,MARCH,18,2,False
33047,4404,JUNE,14,3,False
33048,4404,JANUARY,14,4,False
33049,4404,FEBRUARY,2,5,False
33050,4404,APRIL,18,6,True
33051,4405,AUGUST,7,1,False
33052,4405,JUNE,14,2,False
33053,4405,FEBRUARY,2,3,False
33054,4405,NOVEMBER,22,4,True
33055,4406,JUNE,14,1,False
33056,4406,AUGUST,7,2,False
33057,4406,APRIL,18,3,False
33058,4406,MARCH,18,4,True
33059,4407,JANUARY,14,1,False
33060,4407,APRIL,18,2,False
33061,4407,JULY,12,3,False
33062,4407,AUGUST,7,4,False
33063,4407,MAY,25,5,True
33064,4408,FEBRUARY,2,1,False
33065,4408,MARCH,18,2,False
33066,4408,JUNE,14,3,False
33067,4408,OCTOBER,20,4,True
33068,4409,AUGUST,7,1,False
33069,4409,APRIL,18,2,False
33070,4409,JULY,12,3,False
33071,4409,DECEMBER,3,4,False
33072,4409,JANUARY,14,5,False
33073,4409,NOVEMBER,22,6,True
33074,4410,JULY,12,1,False
33075,4410,JUNE,14,2,False
33076,4410,APRIL,18,3,False
33077,4410,OCTOBER,20,4,True
33078,4411,MARCH,18,1,False
33079,4411,APRIL,18,2,False
33080,4411,JULY,12,3,False
33081,4411,DECEMBER,3,4,False
33082,4411,JUNE,14,5,False
33083,4411,OCTOBER,20,6,True
33084,4412,DECEMBER,3,1,False
33085,4412,NOVEMBER,22,2,False
33086,4412,JUNE,14,3,False
33087,4412,SEPTEMBER,16,4,False
33088,4412,OCTOBER,20,5,False
33089,4412,JULY,12,6,False
33090,4412,AUGUST,7,7,False
33091,4412,MAY,25,8,True
33092,4413,JULY,12,1,False
33093,4413,APRIL,18,2,False
33094,4413,NOVEMBER,22,3,False
33095,4413,DECEMBER,3,4,False
33096,4413,SEPTEMBER,16,5,False
33097,4413,MAY,25,6,True
33098,4414,JULY,12,1,False
33099,4414,DECEMBER,3,2,False
33100,4414,MAY,25,3,False
33101,4414,AUGUST,7,4,False
33102,4414,FEBRUARY,2,5,False
33103,4414,SEPTEMBER,16,6,False
33104,4414,JANUARY,14,7,False
33105,4414,JUNE,14,8,False
33106,4414,MARCH,18,9,False
33107,4414,APRIL,18,10,False
33108,4414,OCTOBER,20,11,False
33109,4414,NOVEMBER,22,12,True
33110,4415,AUGUST,7,1,False
33111,4415,DECEMBER,3,2,False
33112,4415,JANUARY,14,3,False
33113,4415,SEPTEMBER,16,4,True
33114,4416,JULY,12,1,False
33115,4416,APRIL,18,2,False
33116,4416,FEBRUARY,2,3,False
33117,4416,MAY,25,4,True
33118,4417,JULY,12,1,False
33119,4417,NOVEMBER,22,2,False
33120,4417,JANUARY,14,3,False
33121,4417,DECEMBER,3,4,False
33122,4417,AUGUST,7,5,False
33123,4417,SEPTEMBER,16,6,False
33124,4417,MARCH,18,7,False
33125,4417,OCTOBER,20,8,False
33126,4417,APRIL,18,9,False
33127,4417,JUNE,14,10,False
33128,4417,MAY,25,11,True
33129,4418,JULY,12,1,False
33130,4418,JANUARY,14,2,False
33131,4418,MAY,25,3,False
33132,4418,MARCH,18,4,False
33133,4418,NOVEMBER,22,5,False
33134,4418,SEPTEMBER,16,6,False
33135,4418,DECEMBER,3,7,False
33136,4418,JUNE,14,8,False
33137,4418,APRIL,18,9,False
33138,4418,AUGUST,7,10,False
33139,4418,FEBRUARY,2,11,False
33140,4418,OCTOBER,20,12,True
33141,4419,MAY,25,1,False
33142,4419,JANUARY,14,2,False
33143,4419,DECEMBER,3,3,False
33144,4419,JUNE,14,4,False
33145,4419,OCTOBER,20,5,False
33146,4419,SEPTEMBER,16,6,False
33147,4419,JULY,12,7,False
33148,4419,AUGUST,7,8,False
33149,4419,APRIL,18,9,False
33150,4419,MARCH,18,10,False
33151,4419,FEBRUARY,2,11,False
33152,4419,NOVEMBER,22,12,True
33153,4420,MARCH,18,1,False
33154,4420,MAY,25,2,False
33155,4420,JUNE,14,3,False
33156,4420,JULY,12,4,False
33157,4420,NOVEMBER,22,5,False
33158,4420,DECEMBER,3,6,False
33159,4420,AUGUST,7,7,False
33160,4420,OCTOBER,20,8,False
33161,4420,APRIL,18,9,False
33162,4420,FEBRUARY,2,10,False
33163,4420,SEPTEMBER,16,11,False
33164,4420,JANUARY,14,12,True
33165,4421,APRIL,18,1,False
33166,4421,SEPTEMBER,16,2,False
33167,4421,JANUARY,14,3,False
33168,4421,JUNE,14,4,False
33169,4421,AUGUST,7,5,False
33170,4421,OCTOBER,20,6,True
33171,4422,JANUARY,14,1,False
33172,4422,MARCH,18,2,False
33173,4422,MAY,25,3,False
33174,4422,DECEMBER,3,4,False
33175,4422,NOVEMBER,22,5,False
33176,4422,APRIL,18,6,False
33177,4422,AUGUST,7,7,False
33178,4422,JUNE,14,8,False
33179,4422,OCTOBER,20,9,False
33180,4422,JULY,12,10,False
33181,4422,FEBRUARY,2,11,False
33182,4422,SEPTEMBER,16,12,True
33183,4423,JANUARY,14,1,False
33184,4423,AUGUST,7,2,False
33185,4423,NOVEMBER,22,3,False
33186,4423,OCTOBER,20,4,False
33187,4423,APRIL,18,5,False
33188,4423,FEBRUARY,2,6,False
33189,4423,MARCH,18,7,False
33190,4423,DECEMBER,3,8,False
33191,4423,SEPTEMBER,16,9,False
33192,4423,MAY,25,10,True
33193,4424,DECEMBER,3,1,False
33194,4424,APRIL,18,2,False
33195,4424,SEPTEMBER,16,3,False
33196,4424,JUNE,14,4,False
33197,4424,MAY,25,5,True
33198,4425,FEBRUARY,2,1,False
33199,4425,DECEMBER,3,2,False
33200,4425,JUNE,14,3,False
33201,4425,AUGUST,7,4,False
33202,4425,MARCH,18,5,True
33203,4426,FEBRUARY,2,1,False
33204,4426,MAY,25,2,False
33205,4426,JANUARY,14,3,False
33206,4426,JUNE,14,4,False
33207,4426,SEPTEMBER,16,5,False
33208,4426,NOVEMBER,22,6,False
33209,4426,AUGUST,7,7,False
33210,4426,MARCH,18,8,False
33211,4426,JULY,12,9,False
33212,4426,DECEMBER,3,10,False
33213,4426,OCTOBER,20,11,False
33214,4426,APRIL,18,12,True
33215,4427,NOVEMBER,22,1,False
33216,4427,JULY,12,2,False
33217,4427,MAY,25,3,False
33218,4427,DECEMBER,3,4,False
33219,4427,SEPTEMBER,16,5,False
33220,4427,FEBRUARY,2,6,False
33221,4427,MARCH,18,7,False
33222,4427,AUGUST,7,8,False
33223,4427,OCTOBER,20,9,False
33224,4427,APRIL,18,10,False
33225,4427,JUNE,14,11,False
33226,4427,JANUARY,14,12,True
33227,4428,DECEMBER,3,1,False
33228,4428,APRIL,18,2,False
33229,4428,AUGUST,7,3,False
33230,4428,OCTOBER,20,4,True
33231,4429,SEPTEMBER,16,1,False
33232,4429,JULY,12,2,False
33233,4429,MARCH,18,3,False
33234,4429,AUGUST,7,4,False
33235,4429,MAY,25,5,True
33236,4430,JULY,12,1,False
33237,4430,APRIL,18,2,False
33238,4430,SEPTEMBER,16,3,False
33239,4430,MAY,25,4,True
33240,4431,JANUARY,14,1,False
33241,4431,DECEMBER,3,2,False
33242,4431,OCTOBER,20,3,False
33243,4431,FEBRUARY,2,4,False
33244,4431,NOVEMBER,22,5,True
33245,4432,JANUARY,14,1,False
33246,4432,SEPTEMBER,16,2,False
33247,4432,DECEMBER,3,3,False
33248,4432,OCTOBER,20,4,True
33249,4433,NOVEMBER,22,1,False
33250,4433,JUNE,14,2,False
33251,4433,JULY,12,3,False
33252,4433,JANUARY,14,4,False
33253,4433,AUGUST,7,5,False
33254,4433,OCTOBER,20,6,False
33255,4433,MAY,25,7,True
33256,4434,MARCH,18,1,False
33257,4434,AUGUST,7,2,False
33258,4434,OCTOBER,20,3,False
33259,4434,NOVEMBER,22,4,True
33260,4435,JULY,12,1,False
33261,4435,OCTOBER,20,2,False
33262,4435,SEPTEMBER,16,3,False
33263,4435,JUNE,14,4,False
33264,4435,NOVEMBER,22,5,True
33265,4436,MARCH,18,1,False
33266,4436,JULY,12,2,False
33267,4436,SEPTEMBER,16,3,False
33268,4436,DECEMBER,3,4,False
33269,4436,AUGUST,7,5,False
33270,4436,APRIL,18,6,True
33271,4437,DECEMBER,3,1,False
33272,4437,JULY,12,2,False
33273,4437,FEBRUARY,2,3,False
33274,4437,AUGUST,7,4,False
33275,4437,JANUARY,14,5,True
33276,4438,SEPTEMBER,16,1,False
33277,4438,FEBRUARY,2,2,False
33278,4438,JUNE,14,3,False
33279,4438,APRIL,18,4,True
33280,4439,APRIL,18,1,False
33281,4439,NOVEMBER,22,2,False
33282,4439,MAY,25,3,False
33283,4439,JANUARY,14,4,False
33284,4439,FEBRUARY,2,5,False
33285,4439,OCTOBER,20,6,False
33286,4439,JULY,12,7,False
33287,4439,DECEMBER,3,8,False
33288,4439,SEPTEMBER,16,9,False
33289,4439,MARCH,18,10,False
33290,4439,AUGUST,7,11,False
33291,4439,JUNE,14,12,True
33292,4440,JANUARY,14,1,False
33293,4440,MARCH,18,2,False
33294,4440,AUGUST,7,3,False
33295,4440,JULY,12,4,False
33296,4440,MAY,25,5,True
33297,4441,MARCH,18,1,False
33298,4441,JANUARY,14,2,False
33299,4441,JULY,12,3,False
33300,4441,AUGUST,7,4,False
33301,4441,OCTOBER,20,5,True
33302,4442,MARCH,18,1,False
33303,4442,JUNE,14,2,False
33304,4442,JANUARY,14,3,False
33305,4442,FEBRUARY,2,4,False
33306,4442,DECEMBER,3,5,False
33307,4442,SEPTEMBER,16,6,False
33308,4442,OCTOBER,20,7,True
33309,4443,MARCH,18,1,False
33310,4443,SEPTEMBER,16,2,False
33311,4443,FEBRUARY,2,3,False
33312,4443,DECEMBER,3,4,False
33313,4443,AUGUST,7,5,False
33314,4443,OCTOBER,20,6,True
33315,4444,MAY,25,1,False
33316,4444,DECEMBER,3,2,False
33317,4444,OCTOBER,20,3,False
33318,4444,JUNE,14,4,False
33319,4444,JULY,12,5,False
33320,4444,MARCH,18,6,False
33321,4444,SEPTEMBER,16,7,False
33322,4444,NOVEMBER,22,8,False
33323,4444,APRIL,18,9,False
33324,4444,JANUARY,14,10,False
33325,4444,FEBRUARY,2,11,False
33326,4444,AUGUST,7,12,True
33327,4445,JULY,12,1,False
33328,4445,MAY,25,2,False
33329,4445,OCTOBER,20,3,False
33330,4445,SEPTEMBER,16,4,False
33331,4445,FEBRUARY,2,5,False
33332,4445,MARCH,18,6,False
33333,4445,NOVEMBER,22,7,False
33334,4445,AUGUST,7,8,False
33335,4445,APRIL,18,9,False
33336,4445,JUNE,14,10,False
33337,4445,JANUARY,14,11,False
33338,4445,DECEMBER,3,12,True
33339,4446,JANUARY,14,1,False
33340,4446,DECEMBER,3,2,False
33341,4446,MAY,25,3,False
33342,4446,JUNE,14,4,False
33343,4446,AUGUST,7,5,False
33344,4446,MARCH,18,6,False
33345,4446,NOVEMBER,22,7,False
33346,4446,JULY,12,8,False
33347,4446,SEPTEMBER,16,9,False
33348,4446,OCTOBER,20,10,False
33349,4446,APRIL,18,11,False
33350,4446,FEBRUARY,2,12,True
33351,4447,NOVEMBER,22,1,False
33352,4447,JULY,12,2,False
33353,4447,DECEMBER,3,3,False
33354,4447,APRIL,18,4,False
33355,4447,MARCH,18,5,False
33356,4447,JUNE,14,6,False
33357,4447,AUGUST,7,7,False
33358,4447,OCTOBER,20,8,False
33359,4447,FEBRUARY,2,9,False
33360,4447,MAY,25,10,True
33361,4448,JULY,12,1,False
33362,4448,NOVEMBER,22,2,False
33363,4448,AUGUST,7,3,False
33364,4448,FEBRUARY,2,4,False
33365,4448,APRIL,18,5,False
33366,4448,MAY,25,6,True
33367,4449,SEPTEMBER,16,1,False
33368,4449,OCTOBER,20,2,False
33369,4449,JANUARY,14,3,False
33370,4449,AUGUST,7,4,False
33371,4449,FEBRUARY,2,5,False
33372,4449,NOVEMBER,22,6,True
33373,4450,APRIL,18,1,False
33374,4450,NOVEMBER,22,2,False
33375,4450,OCTOBER,20,3,False
33376,4450,SEPTEMBER,16,4,False
33377,4450,MARCH,18,5,False
33378,4450,DECEMBER,3,6,False
33379,4450,JULY,12,7,False
33380,4450,FEBRUARY,2,8,False
33381,4450,AUGUST,7,9,False
33382,4450,JANUARY,14,10,False
33383,4450,MAY,25,11,True
33384,4451,NOVEMBER,22,1,False
33385,4451,MARCH,18,2,False
33386,4451,JANUARY,14,3,False
33387,4451,FEBRUARY,2,4,False
33388,4451,SEPTEMBER,16,5,False
33389,4451,OCTOBER,20,6,False
33390,4451,APRIL,18,7,False
33391,4451,MAY,25,8,True
33392,4452,OCTOBER,20,1,False
33393,4452,DECEMBER,3,2,False
33394,4452,APRIL,18,3,False
33395,4452,MAY,25,4,True
33396,4453,MAY,25,1,False
33397,4453,OCTOBER,20,2,False
33398,4453,DECEMBER,3,3,False
33399,4453,SEPTEMBER,16,4,False
33400,4453,APRIL,18,5,False
33401,4453,MARCH,18,6,False
33402,4453,AUGUST,7,7,False
33403,4453,NOVEMBER,22,8,False
33404,4453,JUNE,14,9,False
33405,4453,JANUARY,14,10,False
33406,4453,JULY,12,11,False
33407,4453,FEBRUARY,2,12,True
33408,4454,FEBRUARY,2,1,False
33409,4454,DECEMBER,3,2,False
33410,4454,AUGUST,7,3,False
33411,4454,SEPTEMBER,16,4,True
